V_GHG_EMITTER_FACILITIES.COUNTY,V_GHG_EMITTER_FACILITIES.COUNTY_FIPS,V_GHG_EMITTER_FACILITIES.FACILITY_ID,V_GHG_EMITTER_FACILITIES.FACILITY_NAME,V_GHG_EMITTER_FACILITIES.LATITUDE,V_GHG_EMITTER_FACILITIES.LONGITUDE,V_GHG_EMITTER_FACILITIES.STATE,V_GHG_EMITTER_FACILITIES.STATE_NAME,V_GHG_EMITTER_FACILITIES.YEAR,V_GHG_EMITTER_FACILITIES.ZIP,D_FUEL_LEVEL_INFORMATION.CH4_EMISSIONS_CO2E,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE_BLEND,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE_OTHER,D_FUEL_LEVEL_INFORMATION.REPORTING_YEAR,D_SUBPART_LEVEL_INFORMATION.GHG_NAME,D_SUBPART_LEVEL_INFORMATION.GHG_QUANTITY
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,146.3,Natural Gas (Weighted U.S. Average),,,2010,Methane,15.05
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.3,Residual Fuel Oil No. 6,,,2010,Nitrous Oxide,1.519
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.3,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,146.3,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,807648.3
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0,Distillate Fuel Oil No. 2,,,2010,Nitrous Oxide,1.519
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.1,Distillate Fuel Oil No. 2,,,2010,Nitrous Oxide,1.519
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.6,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,1.519
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,2.8,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,807648.3
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,2.8,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,1.519
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,3.2,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.8,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,807648.3
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,143.5,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,807648.3
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,143.5,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.3,Residual Fuel Oil No. 6,,,2010,Carbon Dioxide,807648.3
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.3,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,807648.3
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.3,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,1.519
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.5,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,807648.3
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.4,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.1,Distillate Fuel Oil No. 2,,,2010,Carbon Dioxide,807648.3
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.6,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,2.8,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,3.2,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,807648.3
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,3.2,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,1.519
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.8,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,1.519
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.2,Residual Fuel Oil No. 6,,,2010,Nitrous Oxide,1.519
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,143.5,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,1.519
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0,Distillate Fuel Oil No. 2,,,2010,Carbon Dioxide,807648.3
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.3,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,807648.3
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.4,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,807648.3
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.4,Natural Gas (Weighted U.S. Average),,,2010,Methane,15.05
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,1.519
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1,Natural Gas (Weighted U.S. Average),,,2010,Methane,15.05
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.1,Distillate Fuel Oil No. 2,,,2010,Methane,15.05
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.2,Residual Fuel Oil No. 6,,,2010,Carbon Dioxide,807648.3
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.2,Residual Fuel Oil No. 6,,,2010,Methane,15.05
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.3,Residual Fuel Oil No. 6,,,2010,Methane,15.05
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.3,Natural Gas (Weighted U.S. Average),,,2010,Methane,15.05
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0,Distillate Fuel Oil No. 2,,,2010,Methane,15.05
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.7,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,1.519
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.7,Natural Gas (Weighted U.S. Average),,,2010,Methane,15.05
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.5,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,1.519
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,1.519
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,807648.3
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.8,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,146.3,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,1.519
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.2,Residual Fuel Oil No. 6,,,2010,Biogenic Carbon dioxide,0
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.3,Residual Fuel Oil No. 6,,,2010,Biogenic Carbon dioxide,0
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.3,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,807648.3
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,2.8,Natural Gas (Weighted U.S. Average),,,2010,Methane,15.05
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,3.2,Natural Gas (Weighted U.S. Average),,,2010,Methane,15.05
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.8,Natural Gas (Weighted U.S. Average),,,2010,Methane,15.05
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,146.3,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0,Distillate Fuel Oil No. 2,,,2010,Biogenic Carbon dioxide,0
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.7,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,807648.3
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.7,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.5,Natural Gas (Weighted U.S. Average),,,2010,Methane,15.05
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.3,Natural Gas (Weighted U.S. Average),,,2010,Methane,15.05
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0,Natural Gas (Weighted U.S. Average),,,2010,Methane,15.05
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.4,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,1.519
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.5,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.6,Natural Gas (Weighted U.S. Average),,,2010,Methane,15.05
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.6,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,807648.3
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1.3,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,1.519
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,1,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,0.1,Distillate Fuel Oil No. 2,,,2010,Biogenic Carbon dioxide,0
Nassau,36059,1000768,E F Barrett,40.60447,-73.65204,NY,NEW YORK,2010,11558,143.5,Natural Gas (Weighted U.S. Average),,,2010,Methane,15.05
Queens,36081,1000770,Far Rockaway,40.60232,-73.75736,NY,NEW YORK,2010,11691,44.6,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,0.212
Queens,36081,1000770,Far Rockaway,40.60232,-73.75736,NY,NEW YORK,2010,11691,44.6,Natural Gas (Weighted U.S. Average),,,2010,Methane,2.12
Queens,36081,1000770,Far Rockaway,40.60232,-73.75736,NY,NEW YORK,2010,11691,44.6,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Queens,36081,1000770,Far Rockaway,40.60232,-73.75736,NY,NEW YORK,2010,11691,44.6,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,114534
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,107,Residual Fuel Oil No. 6,,,2010,Carbon Dioxide,2770155.5
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,301.8,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,7.522
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,0,Distillate Fuel Oil No. 2,,,2010,Biogenic Carbon dioxide,0
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,168.3,Natural Gas (Weighted U.S. Average),,,2010,Methane,59.78
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,79.8,Residual Fuel Oil No. 6,,,2010,Nitrous Oxide,7.522
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,268.7,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,2770155.5
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,192.8,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,7.522
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,33.6,Residual Fuel Oil No. 6,,,2010,Nitrous Oxide,7.522
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,79.8,Residual Fuel Oil No. 6,,,2010,Carbon Dioxide,2770155.5
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,268.7,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,107,Residual Fuel Oil No. 6,,,2010,Methane,59.78
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,301.8,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,2770155.5
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,33.6,Residual Fuel Oil No. 6,,,2010,Carbon Dioxide,2770155.5
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,168.3,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,2770155.5
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,79.8,Residual Fuel Oil No. 6,,,2010,Methane,59.78
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,0,Distillate Fuel Oil No. 2,,,2010,Nitrous Oxide,7.522
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,107,Residual Fuel Oil No. 6,,,2010,Nitrous Oxide,7.522
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,107,Residual Fuel Oil No. 6,,,2010,Biogenic Carbon dioxide,0
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,192.8,Natural Gas (Weighted U.S. Average),,,2010,Methane,59.78
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,192.8,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,103.6,Residual Fuel Oil No. 6,,,2010,Nitrous Oxide,7.522
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,103.6,Residual Fuel Oil No. 6,,,2010,Methane,59.78
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,103.6,Residual Fuel Oil No. 6,,,2010,Biogenic Carbon dioxide,0
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,268.7,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,7.522
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,103.6,Residual Fuel Oil No. 6,,,2010,Carbon Dioxide,2770155.5
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,168.3,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,33.6,Residual Fuel Oil No. 6,,,2010,Methane,59.78
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,33.6,Residual Fuel Oil No. 6,,,2010,Biogenic Carbon dioxide,0
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,168.3,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,7.522
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,301.8,Natural Gas (Weighted U.S. Average),,,2010,Methane,59.78
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,0,Distillate Fuel Oil No. 2,,,2010,Carbon Dioxide,2770155.5
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,192.8,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,2770155.5
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,79.8,Residual Fuel Oil No. 6,,,2010,Biogenic Carbon dioxide,0
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,301.8,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,268.7,Natural Gas (Weighted U.S. Average),,,2010,Methane,59.78
Suffolk,36103,1000771,Northport,40.90683,-73.32621,NY,NEW YORK,2010,11768,0,Distillate Fuel Oil No. 2,,,2010,Methane,59.78
Suffolk,36103,1000772,West Babylon Facility,40.695196,-73.34989,NY,NEW YORK,2010,11704,1.6,Distillate Fuel Oil No. 2,,,2010,Nitrous Oxide,0.015
Suffolk,36103,1000772,West Babylon Facility,40.695196,-73.34989,NY,NEW YORK,2010,11704,1.6,Distillate Fuel Oil No. 2,,,2010,Carbon Dioxide,1816.7
Suffolk,36103,1000772,West Babylon Facility,40.695196,-73.34989,NY,NEW YORK,2010,11704,1.6,Distillate Fuel Oil No. 2,,,2010,Methane,0.07
Suffolk,36103,1000772,West Babylon Facility,40.695196,-73.34989,NY,NEW YORK,2010,11704,1.6,Distillate Fuel Oil No. 2,,,2010,Biogenic Carbon dioxide,0
Broome,36007,1000773,GMMM Westover (Goudey),42.111399,-75.974121,NY,NEW YORK,2010,13790,644.8,Bituminous,,,2010,Biogenic Carbon dioxide,0
Broome,36007,1000773,GMMM Westover (Goudey),42.111399,-75.974121,NY,NEW YORK,2010,13790,644.8,Bituminous,,,2010,Nitrous Oxide,4.469
Broome,36007,1000773,GMMM Westover (Goudey),42.111399,-75.974121,NY,NEW YORK,2010,13790,0.3,Distillate Fuel Oil No. 2,,,2010,Carbon Dioxide,265716
Broome,36007,1000773,GMMM Westover (Goudey),42.111399,-75.974121,NY,NEW YORK,2010,13790,644.8,Bituminous,,,2010,Methane,30.72
Broome,36007,1000773,GMMM Westover (Goudey),42.111399,-75.974121,NY,NEW YORK,2010,13790,0.3,Distillate Fuel Oil No. 2,,,2010,Nitrous Oxide,4.469
Broome,36007,1000773,GMMM Westover (Goudey),42.111399,-75.974121,NY,NEW YORK,2010,13790,0.3,Distillate Fuel Oil No. 2,,,2010,Biogenic Carbon dioxide,0
Broome,36007,1000773,GMMM Westover (Goudey),42.111399,-75.974121,NY,NEW YORK,2010,13790,0.3,Distillate Fuel Oil No. 2,,,2010,Methane,30.72
Broome,36007,1000773,GMMM Westover (Goudey),42.111399,-75.974121,NY,NEW YORK,2010,13790,644.8,Bituminous,,,2010,Carbon Dioxide,265716
Yates,36123,1000774,GMMM Greenidge  LLC,42.679134,-76.948604,NY,NEW YORK,2010,14441,13568.2,Bituminous,,,2010,Carbon Dioxide,543504
Yates,36123,1000774,GMMM Greenidge  LLC,42.679134,-76.948604,NY,NEW YORK,2010,14441,0.4,Distillate Fuel Oil No. 2,,,2010,Nitrous Oxide,95.174
Yates,36123,1000774,GMMM Greenidge  LLC,42.679134,-76.948604,NY,NEW YORK,2010,14441,190.8,Wood and Wood Residuals,,,2010,Nitrous Oxide,95.174
Yates,36123,1000774,GMMM Greenidge  LLC,42.679134,-76.948604,NY,NEW YORK,2010,14441,0.4,Distillate Fuel Oil No. 2,,,2010,Methane,655.21
Yates,36123,1000774,GMMM Greenidge  LLC,42.679134,-76.948604,NY,NEW YORK,2010,14441,190.8,Wood and Wood Residuals,,,2010,Carbon Dioxide,543504
Yates,36123,1000774,GMMM Greenidge  LLC,42.679134,-76.948604,NY,NEW YORK,2010,14441,13568.2,Bituminous,,,2010,Nitrous Oxide,95.174
Yates,36123,1000774,GMMM Greenidge  LLC,42.679134,-76.948604,NY,NEW YORK,2010,14441,190.8,Wood and Wood Residuals,,,2010,Biogenic Carbon dioxide,0
Yates,36123,1000774,GMMM Greenidge  LLC,42.679134,-76.948604,NY,NEW YORK,2010,14441,13568.2,Bituminous,,,2010,Biogenic Carbon dioxide,0
Yates,36123,1000774,GMMM Greenidge  LLC,42.679134,-76.948604,NY,NEW YORK,2010,14441,13568.2,Bituminous,,,2010,Methane,655.21
Yates,36123,1000774,GMMM Greenidge  LLC,42.679134,-76.948604,NY,NEW YORK,2010,14441,0.4,Distillate Fuel Oil No. 2,,,2010,Biogenic Carbon dioxide,0
Yates,36123,1000774,GMMM Greenidge  LLC,42.679134,-76.948604,NY,NEW YORK,2010,14441,0.4,Distillate Fuel Oil No. 2,,,2010,Carbon Dioxide,543504
Yates,36123,1000774,GMMM Greenidge  LLC,42.679134,-76.948604,NY,NEW YORK,2010,14441,190.8,Wood and Wood Residuals,,,2010,Methane,655.21
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,0.5,Distillate Fuel Oil No. 2,,,2010,Nitrous Oxide,3.038
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,0.2,Distillate Fuel Oil No. 2,,,2010,Methane,30.34
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,0,Distillate Fuel Oil No. 2,,,2010,Nitrous Oxide,3.038
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,0,Distillate Fuel Oil No. 2,,,2010,Methane,30.34
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,210.5,Natural Gas (Weighted U.S. Average),,,2010,Methane,30.34
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,207.1,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,1635129.6
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,219.1,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,1635129.6
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,219.1,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,3.038
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,210.5,Natural Gas (Weighted U.S. Average),,,2010,Carbon Dioxide,1635129.6
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,0.5,Distillate Fuel Oil No. 2,,,2010,Methane,30.34
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,0.2,Distillate Fuel Oil No. 2,,,2010,Nitrous Oxide,3.038
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,0,Distillate Fuel Oil No. 2,,,2010,Biogenic Carbon dioxide,0
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,0.2,Distillate Fuel Oil No. 2,,,2010,Carbon Dioxide,1635129.6
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,0.5,Distillate Fuel Oil No. 2,,,2010,Carbon Dioxide,1635129.6
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,0.2,Distillate Fuel Oil No. 2,,,2010,Biogenic Carbon dioxide,0
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,210.5,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,3.038
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,210.5,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,207.1,Natural Gas (Weighted U.S. Average),,,2010,Methane,30.34
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,219.1,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,0,Distillate Fuel Oil No. 2,,,2010,Carbon Dioxide,1635129.6
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,207.1,Natural Gas (Weighted U.S. Average),,,2010,Nitrous Oxide,3.038
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,219.1,Natural Gas (Weighted U.S. Average),,,2010,Methane,30.34
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,0.5,Distillate Fuel Oil No. 2,,,2010,Biogenic Carbon dioxide,0
Albany,36001,1000777,Bethlehem Energy Center (Albany),42.59915,-73.79573,NY,NEW YORK,2010,12077,207.1,Natural Gas (Weighted U.S. Average),,,2010,Biogenic Carbon dioxide,0
Erie,36029,1000778,Huntley Power,42.970983,-78.932125,NY,NEW YORK,2010,14150,454.459,Subbituminous,,,2010,Methane,21.641
